公开号,名称,关系
CN104616421A,上海汉声知识产权代理有限公司,代理
CN103144645A,西安创知专利事务所,代理
CN101403306A,成都博通专利事务所,代理
CN202349746U,重庆志合专利事务所,代理
CN101398986A,成都博通专利事务所,代理
CN101739840A,西北工业大学专利中心,代理
CN105756711A,北京远大卓悦知识产权代理事务所(普通合伙),代理
CN202976378U,西安创知专利事务所,代理
CN204062817U,北京聿宏知识产权代理有限公司,代理
CN201047795Y,上海天协和诚知识产权代理事务所,代理
CN105485586A,成都顶峰专利事务所(普通合伙),代理
CN105242241A,西安通大专利代理有限责任公司,代理
CN202221016U,北京连城创新知识产权代理有限公司,代理
CN201173945Y,苏州市新苏专利事务所有限公司,代理
CN205352513U,厦门市新华专利商标代理有限公司,代理
CN201563263U,深圳市凯达知识产权事务所,代理
CN202499160U,江苏圣典律师事务所,代理
CN102333068A,北京轻创知识产权代理有限公司,代理
CN102797503A,甘肃省知识产权事务中心,代理
CN101137417A,北京润平知识产权代理有限公司,代理
CN204679292U,成都博通专利事务所,代理
CN105618664A,杭州杭诚专利事务所有限公司,代理
CN104954756A,合肥天明专利事务所,代理
CN101226211A,苏州市新苏专利事务所有限公司,代理
CN202413805U,西安创知专利事务所,代理
CN204389954U,北京海虹嘉诚知识产权代理有限公司,代理
CN102917071A,北京博思佳知识产权代理有限公司,代理
CN204827534U,成都顶峰专利事务所(普通合伙),代理
CN205100992U,北京北新智诚知识产权代理有限公司,代理
CN201294059Y,成都博通专利事务所,代理
CN101674219A,北京同立钧成知识产权代理有限公司,代理
CN203347822U,广州致信伟盛知识产权代理有限公司,代理
CN202754909U,上海汉声知识产权代理有限公司,代理
CN103220849A,杭州华鼎知识产权代理事务所(普通合伙),代理
CN204315106U,北京超凡志成知识产权代理事务所(普通合伙),代理
CN205175401U,长沙市和协专利代理事务所(普通合伙),代理
CN203723357U,浙江杭州金通专利事务所有限公司,代理
CN203271748U,北京天奇智新知识产权代理有限公司,代理
CN204282400U,广州市华学知识产权代理有限公司,代理
CN105178811A,天津市三利专利商标代理有限公司,代理
CN105178773A,天津市三利专利商标代理有限公司,代理
CN105843273A,郑州红元帅专利代理事务所(普通合伙),代理
CN204465953U,深圳国鑫联合知识产权代理事务所(普通合伙),代理
CN102496296A,北京中博世达专利商标代理有限公司,代理
CN202838002U,济南圣达知识产权代理有限公司,代理
CN102095338A,上海唯源专利代理有限公司,代理
CN203462117U,佛山市粤顺知识产权代理事务所,代理
CN204212809U,北京科亿知识产权代理事务所(普通合伙),代理
CN202261995U,西安智大知识产权代理事务所,代理
CN104010222A,北京三高永信知识产权代理有限责任公司,代理
CN105340572A,北京联瑞联丰知识产权代理事务所(普通合伙),代理
CN103795986A,济南泉城专利商标事务所,代理
CN202230376U,北京品源专利代理有限公司,代理
CN204761757U,厦门市新华专利商标代理有限公司,代理
CN102221474A,成都博通专利事务所,代理
CN205263623U,重庆市前沿专利事务所(普通合伙),代理
CN102221496A,成都博通专利事务所,代理
CN101662863A,南京苏科专利代理有限责任公司,代理
CN102080567A,上海上大专利事务所(普通合伙),代理
CN104154850A,济南圣达知识产权代理有限公司,代理
CN103587555A,杭州九洲专利事务所有限公司,代理
CN105332716A,北京北新智诚知识产权代理有限公司,代理
CN201496801U,安徽合肥华信知识产权代理有限公司,代理
CN101105690A,武汉开元专利代理有限责任公司,代理
CN103046440A,天津才智专利商标代理有限公司,代理
CN104316105A,南京经纬专利商标代理有限公司,代理
CN102368735A,北京鑫媛睿博知识产权代理有限公司,代理
CN103850646A,西安创知专利事务所,代理
CN105187800A,天津市三利专利商标代理有限公司,代理
CN105862529A,成都信博专利代理有限责任公司,代理
CN102632895A,济南舜源专利事务所有限公司,代理
CN101811579A,济南泉城专利商标事务所,代理
CN101296501A,北京信远达知识产权代理事务所,代理
CN104914840A,天津才智专利商标代理有限公司,代理
CN105649659A,上海唯源专利代理有限公司,代理
CN105357812A,北京海虹嘉诚知识产权代理有限公司,代理
CN203884045U,杭州求是专利事务所有限公司,代理
CN104094567A,永新专利商标代理有限公司,代理
CN104677205A,西安创知专利事务所,代理
CN203525169U,济南圣达知识产权代理有限公司,代理
CN1788279A,北京市柳沈律师事务所,代理
CN203021880U,天津才智专利商标代理有限公司,代理
CN103926913A,成都市辅君专利代理有限公司,代理
CN104359310A,郑州异开专利事务所(普通合伙),代理
CN104407557A,成都金英专利代理事务所(普通合伙),代理
CN105752570A,广州市越秀区海心联合专利代理事务所(普通合伙),代理
CN105879681A,石家庄元汇专利代理事务所(特殊普通合伙),代理
CN201671233U,武汉宇晨专利事务所,代理
CN202101979U,北京东方汇众知识产权代理事务所(普通合伙),代理
CN105373121A,北京博雅睿泉专利代理事务所(特殊普通合伙),代理
CN104378419A,成都九鼎天元知识产权代理有限公司,代理
CN203894612U,成都市辅君专利代理有限公司,代理
CN101369950A,深圳市顺天达专利商标代理有限公司,代理
CN202041395U,成都博通专利事务所,代理
CN104301135A,济南圣达知识产权代理有限公司,代理
CN102698921A,天津市北洋有限责任专利代理事务所,代理
CN204085436U,济南圣达知识产权代理有限公司,代理
CN105844310A,北京科亿知识产权代理事务所(普通合伙),代理
CN105781577A,北京天奇智新知识产权代理有限公司,代理
CN1411223A,北京集佳专利商标事务所,代理
CN106869739A,天津市三利专利商标代理有限公司,代理
CN204896779U,成都九鼎天元知识产权代理有限公司,代理
CN102681518A,辽宁沈阳国兴专利代理有限公司,代理
CN204968169U,成都九鼎天元知识产权代理有限公司,代理
CN103700268A,北京汉昊知识产权代理事务所(普通合伙),代理
CN102496272A,上海一平知识产权代理有限公司,代理
CN102458010A,西安创知专利事务所,代理
CN202841538U,重庆市前沿专利事务所,代理
CN202990844U,西安创知专利事务所,代理
CN203465845U,浙江永鼎律师事务所,代理
CN103208173A,天津盛理知识产权代理有限公司,代理
CN101504741A,北京兆君联合知识产权代理事务所（普通合伙）,代理
CN105604597A,北京商专永信知识产权代理事务所(普通合伙),代理
CN302726237S,济南圣达知识产权代理有限公司,代理
CN104704905A,中国专利代理(香港)有限公司,代理
CN203301795U,南昌新天下专利商标代理有限公司,代理
CN105490710A,长沙市融智专利事务所,代理
CN203703751U,石家庄冀科专利商标事务所有限公司,代理
CN105056457A,济南圣达知识产权代理有限公司,代理
CN102678180A,甘肃省知识产权事务中心,代理
CN201209093Y,抚顺宏达专利代理有限责任公司,代理
CN201190931Y,南京苏科专利代理有限责任公司,代理
CN102691525A,甘肃省知识产权事务中心,代理
CN101719815A,延边科友专利商标代理有限公司,代理
CN202587400U,江西省专利事务所,代理
CN106961301A,上海智力专利商标事务所(普通合伙),代理
CN201391781Y,杭州九洲专利事务所有限公司,代理
CN202645634U,济南圣达知识产权代理有限公司,代理
CN105235764A,北京理工大学专利中心,代理
CN203384800U,成都金英专利代理事务所(普通合伙),代理
CN102176799A,贵阳中新专利商标事务所,代理
CN103850648A,西安创知专利事务所,代理
CN1820481A,北京市中咨律师事务所,代理
CN103422875A,成都博通专利事务所,代理
CN202041394U,成都博通专利事务所,代理
CN103775906A,西安智大知识产权代理事务所,代理
CN204958976U,黄石市三益专利商标事务所,代理
CN103147781A,西安创知专利事务所,代理
CN103438011A,宁波市鄞州甬致专利代理事务所(普通合伙),代理
CN203261356U,广西南宁公平专利事务所有限责任公司,代理
CN203144539U,张家界市慧诚商标专利事务所,代理
CN202731927U,济南泉城专利商标事务所,代理
CN202836165U,广州粤高专利商标代理有限公司,代理
CN103544556A,上海金盛协力知识产权代理有限公司,代理
CN204436432U,贵阳中工知识产权代理事务所,代理
CN101572646A,北京鑫媛睿博知识产权代理有限公司,代理
CN102630116A,贵阳中新专利商标事务所,代理
CN203759876U,北京汉昊知识产权代理事务所(普通合伙),代理
CN201352179Y,成都博通专利事务所,代理
CN203982134U,北京东正专利代理事务所(普通合伙),代理
CN101996680A,北京市柳沈律师事务所,代理
CN105413574A,重庆市前沿专利事务所(普通合伙),代理
CN101201626A,华中科技大学专利中心,代理
CN104102162A,北京东正专利代理事务所(普通合伙),代理
CN202841539U,重庆市前沿专利事务所,代理
CN105289408A,重庆市前沿专利事务所(普通合伙),代理
CN202075609U,北京中海智圣知识产权代理有限公司,代理
CN1703925A,中国专利代理(香港)有限公司,代理
CN103851968A,西安创知专利事务所,代理
CN102691523A,甘肃省知识产权事务中心,代理
CN102691524A,甘肃省知识产权事务中心,代理
CN203163447U,广州华进联合专利商标代理有限公司,代理
CN205069072U,北京文苑专利代理有限公司,代理
CN104742790A,北京众合诚成知识产权代理有限公司,代理
CN103285540A,北京天奇智新知识产权代理有限公司,代理
CN202103362U,郑州中民专利代理有限公司,代理
CN105813193A,深圳市中联专利代理有限公司,代理
CN201774718U,湖北武汉永嘉专利代理有限公司,代理
CN201973948U,郑州天阳专利事务所(普通合伙),代理
CN103064121A,济南圣达知识产权代理有限公司,代理
CN104776521A,杭州天欣专利事务所(普通合伙),代理
CN202696977U,西安恒泰知识产权代理事务所,代理
CN101996681A,北京市柳沈律师事务所,代理
CN201963334U,上海旭诚知识产权代理有限公司,代理
CN202570511U,天津市北洋有限责任专利代理事务所,代理
CN204718707U,成都宏顺专利代理事务所(普通合伙),代理
CN1327210A,黑龙江省专利服务中心,代理
CN103152909A,深圳市千纳专利代理有限公司,代理
CN104203193A,广州嘉权专利商标事务所有限公司,代理
CN203129311U,上海三和万国知识产权代理事务所(普通合伙),代理
CN104724128A,成都弘毅天承知识产权代理有限公司,代理
CN104537813A,南京经纬专利商标代理有限公司,代理
CN103495613A,遵义市遵科专利事务所,代理
CN104658262A,铜陵市天成专利事务所,代理
CN203149385U,北京天奇智新知识产权代理有限公司,代理
CN105241239A,北京中誉威圣知识产权代理有限公司,代理
CN104880334A,成都博通专利事务所,代理
CN103260263A,广州市华学知识产权代理有限公司,代理
CN103198696A,北京三聚阳光知识产权代理有限公司,代理
CN102732352A,北京中恒高博知识产权代理有限公司,代理
CN105100668A,北京天盾知识产权代理有限公司,代理
